address,bedrooms,area,price
"Avenida Vítor Konder, 243 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,810000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,352,5250000
"Avenida Rachel de Queiroz - Barra da Tijuca, Rio de Janeiro - RJ",3,108,1180000
"Avenida Abraham Medina, 3200 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,549000
"Barra da Tijuca, Rio de Janeiro - RJ",1,60,745000
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,10006052
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,10120379
"Avenida Salvador Allende - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1393650
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,10454542
"Avenida Gilberto Amado - Barra da Tijuca, Rio de Janeiro - RJ",3,140,1450000
"Barra da Tijuca, Rio de Janeiro - RJ",4,292,3099000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",5,648,15989000
"Barra da Tijuca, Rio de Janeiro - RJ",5,300,5000000
"Barra da Tijuca, Rio de Janeiro - RJ",4,165,1900000
"Avenida Lúcio Costa, 17290 - Barra da Tijuca, Rio de Janeiro - RJ",3,138,1799000
"Barra da Tijuca, Rio de Janeiro - RJ",5,555,6500000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,160,1450000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",4,145,980000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",3,125,1575000
"Avenida Gastão Senges - Barra da Tijuca, Rio de Janeiro - RJ",3,148,1750000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,746000
"Barra da Tijuca, Rio de Janeiro - RJ",5,555,7450000
"Barra da Tijuca, Rio de Janeiro - RJ",4,270,2400000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",5,436,5400000
"Barra da Tijuca, Rio de Janeiro - RJ",4,264,2900000
"Barra da Tijuca, Rio de Janeiro - RJ",4,313,2810000
"Barra da Tijuca, Rio de Janeiro - RJ",3,381,8122382
"Avenida Adolpho de Vasconcelos - Barra da Tijuca, Rio de Janeiro - RJ",2,50,400000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1770735
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,549000
"Barra da Tijuca, Rio de Janeiro - RJ",4,160,1990000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,527300
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,247,3000000
"Rua José Fontes Romero, 242 - Barra da Tijuca, Rio de Janeiro - RJ",4,149,1899993
"Barra da Tijuca, Rio de Janeiro - RJ",2,72,700000
"Praça Telê Santana - Barra da Tijuca, Rio de Janeiro - RJ",4,164,1999000
"Rua César Lattes - Barra da Tijuca, Rio de Janeiro - RJ",3,116,1330000
"Avenida das Acácias da Península, 909 - Barra da Tijuca, Rio de Janeiro - RJ",4,250,2650000
"Rua Desembargador João Claudino de Oliveira e Cruz, 50 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,950000
"Avenida Ivo Pitanguy, 1 - Barra da Tijuca, Rio de Janeiro - RJ",3,134,990000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,584,5970800
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,192,1850000
"Rua Coronel Paulo Malta Rezende, 35 - Barra da Tijuca, Rio de Janeiro - RJ",2,65,645000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,330,3970000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,522100
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,527400
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,522000
"Avenida Flamboyants da Península, 2412 - Barra da Tijuca, Rio de Janeiro - RJ",5,407,4481000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,88,1260000
"Avenida das Américas, 7897 - Barra da Tijuca, Rio de Janeiro - RJ",2,72,730000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,333,4500000
"Avenida Lúcio Costa, 3150 - Barra da Tijuca, Rio de Janeiro - RJ",1,52,690000
"Barra da Tijuca, Rio de Janeiro - RJ",4,202,1600000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,60,800000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,115,2350000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,561000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,561100
"Avenida Vice-Presidente José Alencar, 1500 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,960000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",4,223,1890000
"Rua Leonardo Vilasboas, 385 - Barra da Tijuca, Rio de Janeiro - RJ",3,80,499000
"Rua Coronel Paulo Malta Rezende, 229 - Barra da Tijuca, Rio de Janeiro - RJ",2,64,670000
"Barra da Tijuca, Rio de Janeiro - RJ",2,90,674000
"Barra da Tijuca, Rio de Janeiro - RJ",3,160,3000000
"Rua César Lattes, 700 - Barra da Tijuca, Rio de Janeiro - RJ",2,71,650000
"Avenida Flamboyants da Península, 1250 - Barra da Tijuca, Rio de Janeiro - RJ",4,407,4481150
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,150,1690000
"Barra da Tijuca, Rio de Janeiro - RJ",2,65,629000
"Avenida das Acácias da Península, 540 - Barra da Tijuca, Rio de Janeiro - RJ",3,230,2628000
"Avenida Embaixador Abelardo Bueno, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,551000
"Barra da Tijuca, Rio de Janeiro - RJ",4,299,3545000
"Avenida Lúcio Costa, 5100 - Barra da Tijuca, Rio de Janeiro - RJ",3,240,4200000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1680000
"Avenida Flamboyants da Península, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,229,2592900
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",2,67,475000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,90,950000
"Rua Carlos Oswald - Barra da Tijuca, Rio de Janeiro - RJ",3,115,935000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1890000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,59,790000
"Rua Gumercindo da Silva, 91 - Barra da Tijuca, Rio de Janeiro - RJ",3,162,1800000
"Avenida das Américas, 9650 - Barra da Tijuca, Rio de Janeiro - RJ",4,153,1654664
"Rua Paulo Moura - Barra da Tijuca, Rio de Janeiro - RJ",2,80,870000
"Barra da Tijuca, Rio de Janeiro - RJ",4,265,5400000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,298,3884900
"Barra da Tijuca, Rio de Janeiro - RJ",2,80,770000
"Barra da Tijuca, Rio de Janeiro - RJ",4,292,3399000
"Barra da Tijuca, Rio de Janeiro - RJ",1,90,1300000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",4,381,5825000
"Barra da Tijuca, Rio de Janeiro - RJ",2,72,569000
"Avenida General Felicíssimo Cardoso, 835 - Barra da Tijuca, Rio de Janeiro - RJ",3,105,1300000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,313,3179837
"Avenida Embaixador Abelardo Bueno, 0 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,639900
"Rua César Lattes, 700 - Barra da Tijuca, Rio de Janeiro - RJ",2,69,590000
"Rua Mário Agostinelli, 105 - Barra da Tijuca, Rio de Janeiro - RJ",3,91,850000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,288,3161000
"Avenida Di Cavalcanti, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,92,819000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",5,307,4800000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",3,115,1499000
"Avenida Lúcio Costa, 2940 - Barra da Tijuca, Rio de Janeiro - RJ",4,254,2499999
"Avenida Marechal Henrique Lott, 270 - Barra da Tijuca, Rio de Janeiro - RJ",3,106,1100000
"Avenida Prefeito Dulcídio Cardoso, 11100 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1100000
"Rua Francisco de Paula - Barra da Tijuca, Rio de Janeiro - RJ",2,69,420000
"Barra da Tijuca, Rio de Janeiro - RJ",2,98,980000
"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",3,127,1905007
"Barra da Tijuca, Rio de Janeiro - RJ",3,220,2680000
"Avenida Lúcio Costa, 4600 - Barra da Tijuca, Rio de Janeiro - RJ",3,230,5500000
"Barra da Tijuca, Rio de Janeiro - RJ",4,235,1890000
"Avenida Pepe, 300 - Barra da Tijuca, Rio de Janeiro - RJ",2,90,1399400
"Barra da Tijuca, Rio de Janeiro - RJ",2,86,999900
"Barra da Tijuca, Rio de Janeiro - RJ",1,58,690000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,91,631000
"Rua Escritor Rodrigo Melo Franco, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,639900
"Rua Jornalista Henrique Cordeiro, 30 - Barra da Tijuca, Rio de Janeiro - RJ",2,83,890000
"Avenida Vice-Presidente José Alencar, 1500 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,600000
"Barra da Tijuca, Rio de Janeiro - RJ",4,140,2200000
"Rua Coronel Aviador Antônio Arthur Braga - Barra da Tijuca, Rio de Janeiro - RJ",3,106,1053000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",2,81,695000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",3,78,620000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,298,3886450
"Barra da Tijuca, Rio de Janeiro - RJ",2,69,780000
"Rua Padre Alfredo Perez Gonzales - Barra da Tijuca, Rio de Janeiro - RJ",3,160,1800000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,309,3650000
"Avenida Vice-Presidente José Alencar, 1400 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,570000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,70,910000
"Barra da Tijuca, Rio de Janeiro - RJ",2,105,1099999
"Avenida Pepe - Barra da Tijuca, Rio de Janeiro - RJ",2,97,1440000
"Barra da Tijuca, Rio de Janeiro - RJ",4,142,1370000
"Rua Alfredo Ceschiatti, 105 - Barra da Tijuca, Rio de Janeiro - RJ",2,159,791350
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,699000
"Avenida Lúcio Costa, 6900 - Barra da Tijuca, Rio de Janeiro - RJ",2,96,890000
"Barra da Tijuca, Rio de Janeiro - RJ",4,222,2250000
"Rua Sérgio Camargo, 100 - Barra da Tijuca, Rio de Janeiro - RJ",3,87,680000
"Barra da Tijuca, Rio de Janeiro - RJ",3,148,1960000
"Avenida Cláudio Besserman Vianna - Barra da Tijuca, Rio de Janeiro - RJ",3,114,599000
"Barra da Tijuca, Rio de Janeiro - RJ",4,218,2500000
"Rua Alfredo Ceschiatti, 105 - Barra da Tijuca, Rio de Janeiro - RJ",2,90,646000
"Barra da Tijuca, Rio de Janeiro - RJ",3,101,1123000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,90,1249000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",4,144,1129000
"Barra da Tijuca, Rio de Janeiro - RJ",1,68,699000
"Avenida Rosauro Estellita, 155 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1528940
"Avenida Ruy Antunes Correa, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,94,800000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,91,750000
"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",4,352,4200000
"Avenida Vice-Presidente José Alencar, 1515 - Barra da Tijuca, Rio de Janeiro - RJ",2,98,729950
"Avenida Lúcio Costa, 3150 901 - Barra da Tijuca, Rio de Janeiro - RJ",2,100,1700000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,185,2100000
"Avenida João Cabral de Mello Neto - Barra da Tijuca, Rio de Janeiro - RJ",2,108,1099050
"Barra da Tijuca, Rio de Janeiro - RJ",4,333,4300000
"Avenida Afonso Arinos de Melo Franco, 191 - Barra da Tijuca, Rio de Janeiro - RJ",2,80,790000
"Avenida Lúcio Costa, 6700 - Barra da Tijuca, Rio de Janeiro - RJ",3,220,2850000
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,9458404
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,220,3900000
"Barra da Tijuca, Rio de Janeiro - RJ",3,120,1199993
"Rua Jacarandás da Península, 900 - Barra da Tijuca, Rio de Janeiro - RJ",4,175,1987744
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,148,2048000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,292,4500000
"Rua Onze - Barra da Tijuca, Rio de Janeiro - RJ",2,78,545000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,403,4834550
"Barra da Tijuca, Rio de Janeiro - RJ",4,220,2400000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",5,648,8692400
"Avenida Afonso Arinos de Melo Franco - Barra da Tijuca, Rio de Janeiro - RJ",2,90,890000
"Rua Jacarandás da Península, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",4,197,2168850
"Avenida João Cabral de Mello Neto, 350 - Barra da Tijuca, Rio de Janeiro - RJ",4,133,1680000
"Barra da Tijuca, Rio de Janeiro - RJ",2,98,1029000
"Barra da Tijuca, Rio de Janeiro - RJ",3,127,1260000
"Avenida Vítor Konder - Barra da Tijuca, Rio de Janeiro - RJ",3,146,1200000
"Rua Jornalista Pierre Plancher - Barra da Tijuca, Rio de Janeiro - RJ",2,107,1320000
"Rua das Bromélias da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,310,3600000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",3,96,760000
"Barra da Tijuca, Rio de Janeiro - RJ",4,325,20000000
"Avenida das Acácias da Península, 0 - Barra da Tijuca, Rio de Janeiro - RJ",2,75,937000
"Rua Franco Zampari - Barra da Tijuca, Rio de Janeiro - RJ",3,108,849000
"Barra da Tijuca, Rio de Janeiro - RJ",4,175,1700000
"Barra da Tijuca, Rio de Janeiro - RJ",3,140,2400000
"Avenida Salvador Allende - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1300000
"Rua Alfredo Ceschiatti, 50 - Barra da Tijuca, Rio de Janeiro - RJ",4,145,1280000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",3,112,878000
"Avenida Malibu, 260 - Barra da Tijuca, Rio de Janeiro - RJ",2,93,890000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,85,600000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,287,3159993
"Avenida Di Cavalcanti, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,86,810000
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,10981377
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,9817258
"Barra da Tijuca, Rio de Janeiro - RJ",5,648,11941184
"Rua Mário Agostinelli - Barra da Tijuca, Rio de Janeiro - RJ",2,74,538600
"Rua Francisco de Paula - Barra da Tijuca, Rio de Janeiro - RJ",3,69,440000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",2,54,329000
"Avenida das Acácias da Península, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,108,1069000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",3,94,765000
"Barra da Tijuca, Rio de Janeiro - RJ",2,65,579000
"Rua Onze - Barra da Tijuca, Rio de Janeiro - RJ",1,78,543000
"Barra da Tijuca, Rio de Janeiro - RJ",3,150,1100000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,626000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,50,650000
"Rua Professor Ferreira da Rosa - Barra da Tijuca, Rio de Janeiro - RJ",2,65,480000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,170,2300000
"Rua Alfredo Ceschiatti, 104 - Barra da Tijuca, Rio de Janeiro - RJ",2,87,591000
"Avenida João Cabral de Mello Neto, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,487,3523550
"Rua Ipanema - Barra da Tijuca, Rio de Janeiro - RJ",3,160,1750000
"Praça Antônio Callado - Barra da Tijuca, Rio de Janeiro - RJ",2,73,720000
"Avenida Gilberto Amado - Barra da Tijuca, Rio de Janeiro - RJ",3,287,2750000
"Avenida das Américas, 0 - Barra da Tijuca, Rio de Janeiro - RJ",2,74,470000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",3,150,1180000
"Rua Mário Covas Júnior - Barra da Tijuca, Rio de Janeiro - RJ",2,80,750000
"Rua Aroazes - Barra da Tijuca, Rio de Janeiro - RJ",2,65,410000
"Barra da Tijuca, Rio de Janeiro - RJ",4,403,4999000
"Rua Jacarandás da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",4,229,2642900
"Barra da Tijuca, Rio de Janeiro - RJ",2,108,1136000
"Barra da Tijuca, Rio de Janeiro - RJ",3,115,1075000
"Barra da Tijuca, Rio de Janeiro - RJ",3,131,1180000
"Avenida Monsenhor Ascaneo - Barra da Tijuca, Rio de Janeiro - RJ",3,148,1525000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",3,556,5830000
"Barra da Tijuca, Rio de Janeiro - RJ",3,168,1950000
"Avenida Flamboyants da Península, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,281,2839900
"Rua Ipanema - Barra da Tijuca, Rio de Janeiro - RJ",4,185,2100000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,229,2642900
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,240,2389250
"Avenida Prefeito Dulcídio Cardoso, 0 - Barra da Tijuca, Rio de Janeiro - RJ",2,83,980000
"Barra da Tijuca, Rio de Janeiro - RJ",2,84,949000
"Avenida Flamboyants da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",4,197,2491000
"Barra da Tijuca, Rio de Janeiro - RJ",4,184,2380000
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,887000
"Rua General Ivan Raposo, 570 - Barra da Tijuca, Rio de Janeiro - RJ",3,152,1580000
"Avenida Moysés Castello Branco Filho - Barra da Tijuca, Rio de Janeiro - RJ",5,434,5600000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,238,2508950
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,192,2195000
"Barra da Tijuca, Rio de Janeiro - RJ",3,160,1170000
"Rua Escritor Rodrigo Melo Franco - Barra da Tijuca, Rio de Janeiro - RJ",2,84,729990
"Barra da Tijuca, Rio de Janeiro - RJ",4,280,2900000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,100,1049000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,288,3970000
"Barra da Tijuca, Rio de Janeiro - RJ",2,68,529000
"Rua Tenente Aírton Pereira, 0 - Barra da Tijuca, Rio de Janeiro - RJ",3,128,2050000
"Avenida Flamboyants da Península, 2412 - Barra da Tijuca, Rio de Janeiro - RJ",5,429,4298000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,255,2750000
"Rua Escritor Rodrigo Melo Franco - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1100000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",2,82,795000
"Barra da Tijuca, Rio de Janeiro - RJ",3,170,2100000
"Avenida Embaixador Abelardo Bueno, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",2,81,670000
"Avenida Flamboyants da Península, 1250 - Barra da Tijuca, Rio de Janeiro - RJ",5,407,4685000
"Rua Pau Brasil da Península, 1013 - Barra da Tijuca, Rio de Janeiro - RJ",3,115,1250000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",2,75,849900
"Avenida das Américas, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,700000
"Barra da Tijuca, Rio de Janeiro - RJ",3,190,1890000
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,175,1847000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,400,3999000
"Rua Marlo da Costa e Souza - Barra da Tijuca, Rio de Janeiro - RJ",2,69,549000
"Barra da Tijuca, Rio de Janeiro - RJ",4,315,4800000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,92,541000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,92,541100
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,92,535100
"Barra da Tijuca, Rio de Janeiro - RJ",3,145,1589000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,92,535000
"Barra da Tijuca, Rio de Janeiro - RJ",2,82,1148000
"Rua Ataulpho Coutinho - Barra da Tijuca, Rio de Janeiro - RJ",4,120,1280000
"Barra da Tijuca, Rio de Janeiro - RJ",2,81,631000
"Barra da Tijuca, Rio de Janeiro - RJ",2,85,642000
"Barra da Tijuca, Rio de Janeiro - RJ",2,81,618000
"Barra da Tijuca, Rio de Janeiro - RJ",2,81,601000
"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",4,304,4800000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",2,98,750000
"Rua Coronel Euríco de Sousa Gomes Filho - Barra da Tijuca, Rio de Janeiro - RJ",2,91,1149999
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,148,2079000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",4,381,6125000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,140,1990000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,92,552000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,92,552100
"Avenida Vice-Presidente José Alencar, 1455 - Barra da Tijuca, Rio de Janeiro - RJ",4,144,1500000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,198,2267650
"Avenida Di Cavalcanti, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,70,600000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,231,2632000
"Avenida Vice-Presidente José Alencar, 1455 - Barra da Tijuca, Rio de Janeiro - RJ",4,166,1485550
"Avenida General Felicíssimo Cardoso, 837 - Barra da Tijuca, Rio de Janeiro - RJ",2,86,898000
"Barra da Tijuca, Rio de Janeiro - RJ",5,435,6150000
"Barra da Tijuca, Rio de Janeiro - RJ",2,70,1500000
"Avenida Lúcio Costa, 4260 - Barra da Tijuca, Rio de Janeiro - RJ",4,300,6950000
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",3,93,513000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",3,376,4400000
"Barra da Tijuca, Rio de Janeiro - RJ",2,66,650000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",4,266,4900000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",3,115,1026000
"Estrada Coronel Pedro Corrêa - Barra da Tijuca, Rio de Janeiro - RJ",2,66,515000
"Barra da Tijuca, Rio de Janeiro - RJ",3,186,1760000
